1
1
-1
1
1
1
1
1
1
1
1
1
2
1
0
1
0
0
2
1
2
2
2
2
2
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
2
1
1
0
2
1
0
2
2
7
7
22
16
16
16
18
12
21
20
13
19
19
8
16
15
17
19
19
19
19
14
16
16
17
12
18
11
14
15
24
14
21
16
16
16
21
19
15
6
15
20
18
22
20
19
16
18
14
10
13
27
20
6
21
14
22
22
18
16
17
22
24
24
19
22
14
17
19
25
13
26
24
21
18
18
24
21
19
26
20
21
10
15
19
22
21
23
16
27
14
10
26
16
24
22
18
27
22
17
18
23
17
19
21
15
12
27
18
13
15
17
14
20
16
18
11
15
14
11
21
22
18
12
22
16
15
10
24
16
19
16
21
12
13
24
16
26
12
18
18
28
21
17
11
21
20
19
19
18
17
20
16
11
16
19
24
17
5
10
16
19
20
14
13
15
12
14
18
19
20
21
19
18
15
17
16
17
17
12
13
13
14
14
20
11
13
12
14
18
19
11
10
13
9
9
11
21
13
16
16
12
20
9
22
19
14
11
13
14
12
21
13
17
15
24
13
13
10
21
10
7
17
6
3
19
17
14
13
14
17
22
19
18
12
14
18
20
11
11
13
10
17
11
12
9
12
17
9
17
20
14
11
19
16
14
15
14
11
11
19
8
10
14
15
11
20
19
19
20
11
12
15
14
20
11
16
8
16
18
23
7
16
12
13
15
13
13
17
14
11
11
15
15
14
25
23
12
11
7
23
12
13
10
21
19
21
18
24
15
19
13
17
20
27
21
22
23
11
7
13
17
15
18
17
13
19
7
16
8
22
20
13
24
18
14
12
20
20
20
16
18
14
15
24
20
14
27
20
11
19
15
18
20
13
20
17
17
16
21
15
12
15
13
13
19
20
13
14
20
19
14
21
18
20
13
25
15
19
23
22
25
15
17
18
9
22
17
19
14
7
12
21
16
19
19
14
15
14
17
12
20
14
12
11
16
24
25
16
19
22
19
17
17
14
14
9
17
20
22
19
24
15
20
17
16
11
23
20
18
21
24
16
11
10
17
12
17
12
13
13
11
20
6
15
16
13
16
15
26
24
17
18
14
22
22
24
23
17
20
15
8
19
26
20
18
17
20
20
25
29
25
19
16
14
19
17
20
19
9
15
16
17
16
14
16
10
18
21
17
13
20
17
14
17
22
12
13
20
27
17
19
17
25
16
21
26
17
13
18
16
18
15
18
18
22
14
9
22
18
25
18
15
17
19
12
12
11
13
21
15
21
21
18
25
17
25
5
13
13
14
17
18
15
13
